transaction_id,customer_id,transaction_date,region,customer_type,product,quantity,sales_amount,discount,gst_amount,payment_method,order_status,source,support_tickets
TX011879,102618,2026-06-09,South,Existing,Invoice Pro,5,20123.66,0.05,3622.26,Bank Transfer,Completed,Offline,0
TX011880,101381,2026-06-07,Central,Existing,Data Analytics,5,47731.17,0.1,8591.61,Card,Completed,Offline,3
TX011881,100893,2026-05-25,North,New,Invoice Pro,3,13724.84,0.0,2470.47,UPI,Completed,Online,0
TX011882,101933,2025-09-28,East,Existing,Invoice Pro,3,9152.7,0.1,1647.49,Card,Completed,Referral,0
TX011883,101544,2025-04-04,East,Existing,Invoice Pro,2,7671.81,0.0,1380.93,UPI,Completed,Online,2
TX011884,104097,2025-07-01,North,Existing,GST Filing,3,6109.36,0.0,1099.68,Card,Completed,Online,0
TX011885,101947,2025-12-27,North,Existing,GST Filing,2,3899.91,0.0,701.98,Card,Completed,Online,4
TX011886,102622,2026-03-02,South,Existing,GST Filing,3,5785.86,0.0,1041.45,Bank Transfer,Completed,Referral,0
TX011887,103235,2025-03-01,West,New,GST Filing,1,1713.8,0.05,308.48,Card,Completed,Offline,2
TX011888,101945,2025-03-30,North,Existing,GST Filing,3,4471.73,0.1,804.91,UPI,Completed,Referral,2
TX011889,104452,2025-05-19,West,New,Payroll,5,33948.72,0.05,6110.77,Card,Completed,Referral,0
TX011890,102734,2025-06-25,West,Existing,Invoice Pro,1,3764.95,0.1,677.69,UPI,Cancelled,Referral,2
TX011891,103351,2025-07-24,Central,New,GST Filing,5,7588.41,0.1,1365.91,Bank Transfer,Cancelled,Offline,0
TX011892,103798,2025-07-14,North,New,GST Filing,4,6220.26,0.05,1119.65,UPI,Completed,Online,2
TX011893,103250,2026-02-19,East,New,GST Filing,4,6750.72,0.0,1215.13,UPI,Completed,Offline,2
TX011894,104389,2025-09-02,South,Existing,GST Filing,4,7289.4,0.0,1312.09,UPI,Completed,Referral,1
TX011895,103425,2026-03-18,South,Existing,Data Analytics,3,28591.14,0.0,5146.41,Card,Completed,Online,1
TX011896,102403,2025-09-01,North,Existing,Payroll,3,17603.61,0.1,3168.65,Bank Transfer,Completed,Offline,1
TX011897,100709,2025-10-19,West,Existing,Payroll,5,35678.34,0.0,6422.1,UPI,Completed,Online,1
TX011898,102810,2025-04-16,East,New,Data Analytics,1,9203.21,0.0,1656.58,UPI,Completed,Online,1
TX011899,104758,2025-06-27,North,New,Invoice Pro,3,11848.56,0.0,2132.74,Bank Transfer,Completed,Referral,2
TX011900,103794,2025-03-28,East,Existing,GST Filing,3,5453.02,0.0,981.54,Bank Transfer,Completed,Offline,5
TX011901,102183,2025-05-18,East,Existing,GST Filing,2,3271.09,0.15,588.8,UPI,Cancelled,Online,3
TX011902,104970,2025-08-11,South,New,Payroll,5,33289.25,0.0,5992.06,UPI,Completed,Online,1
TX011903,100653,2025-01-07,Central,Existing,Payroll,2,14031.67,0.0,2525.7,UPI,Completed,Referral,1
TX011904,104550,2026-01-13,Central,New,GST Filing,1,1957.79,0.0,352.4,UPI,Completed,Online,0
TX011905,101790,2025-02-09,East,New,GST Filing,4,7099.7,0.0,1277.95,Cash,Completed,Online,2
TX011906,100377,2026-03-09,South,Existing,GST Filing,5,8761.55,0.0,1577.08,Bank Transfer,Completed,Referral,2
TX011907,104397,2025-07-08,North,Existing,Payroll,4,28186.79,0.0,5073.62,UPI,Completed,Referral,1
TX011908,102219,2026-01-31,South,Existing,Payroll,1,6288.34,0.0,1131.9,Card,Completed,Offline,1
TX011909,104785,2025-12-21,South,Existing,GST Filing,3,4909.62,0.15,883.73,UPI,Completed,Offline,2
TX011910,100317,2025-05-18,East,New,Data Analytics,1,8793.74,0.05,1582.87,UPI,Completed,Offline,1
TX011911,100005,2025-10-25,South,Existing,Data Analytics,4,34880.92,0.05,6278.57,Card,Completed,Referral,3
TX011912,100886,2026-02-13,South,Existing,Data Analytics,5,40975.79,0.05,7375.64,Card,Completed,Online,1
TX011913,100236,2025-10-11,North,Existing,Payroll,3,20955.61,0.05,3772.01,Bank Transfer,Completed,Online,0
TX011914,102218,2025-09-21,South,Existing,GST Filing,3,5786.66,0.0,1041.6,UPI,Completed,Online,1
TX011915,101178,2025-10-18,North,Existing,Data Analytics,2,15678.07,0.05,2822.05,UPI,Completed,Online,2
TX011916,101785,2025-09-27,East,New,Data Analytics,1,10645.22,0.0,1916.14,Card,Completed,Online,1
TX011917,104069,2025-04-09,East,Existing,Invoice Pro,1,4372.01,0.0,786.96,UPI,Completed,Offline,1
TX011918,100603,2025-02-06,North,Existing,Payroll,1,6713.07,0.0,1208.35,Card,Completed,Online,0
TX011919,104621,2025-12-20,North,New,Data Analytics,2,20230.21,0.1,3641.44,UPI,Completed,Offline,0
TX011920,104287,2025-02-06,Central,Existing,GST Filing,1,1771.09,0.0,318.8,UPI,Completed,Offline,1
TX011921,102671,2026-02-07,South,Existing,Invoice Pro,4,16119.05,0.15,2901.43,UPI,Completed,Online,0
TX011922,102669,2025-01-04,North,Existing,Payroll,1,6269.11,0.0,1128.44,UPI,Completed,Offline,2
TX011923,104251,2025-10-30,Central,New,Payroll,1,6546.37,0.05,1178.35,UPI,Completed,Online,1
TX011924,104301,2025-05-03,Northeast,New,Invoice Pro,4,16880.17,0.05,3038.43,Bank Transfer,Completed,Online,3
TX011925,102000,2026-04-19,North,Existing,Invoice Pro,4,16887.4,0.0,3039.73,UPI,Completed,Referral,0
TX011926,103631,2025-11-16,North,New,GST Filing,5,10008.18,0.0,1801.47,Card,Completed,Online,1
TX011927,101766,2026-03-08,Central,Existing,GST Filing,3,5238.21,0.0,942.88,Card,Completed,Referral,1
TX011928,104502,2025-12-13,East,Existing,Data Analytics,2,14581.58,0.1,2624.68,Bank Transfer,Completed,Offline,1
TX011929,102858,2025-11-17,North,Existing,GST Filing,5,-7323.06,0.1,-1318.15,Bank Transfer,Refunded,Offline,0
TX011930,100773,2025-05-01,North,New,GST Filing,3,3813.84,0.15,686.49,UPI,Completed,Online,0
TX011931,103571,2025-02-06,South,New,Invoice Pro,2,8093.76,0.15,1456.88,Cash,Completed,Online,3
TX011932,100674,2025-07-25,East,Existing,GST Filing,4,7215.57,0.05,1298.8,Cash,Completed,Offline,1
TX011933,102024,2025-08-14,Northeast,Existing,GST Filing,4,7009.96,0.0,1261.79,Card,Completed,Online,1
TX011934,104674,2025-03-31,South,Existing,GST Filing,1,1783.44,0.05,321.02,Bank Transfer,Completed,Referral,4
TX011935,104005,2026-05-03,West,Existing,Data Analytics,1,7972.51,0.1,1435.05,Bank Transfer,Completed,Referral,0
TX011936,102722,2025-10-23,North,Existing,Data Analytics,4,36750.89,0.0,6615.16,UPI,Completed,Online,0
TX011937,100012,2025-02-14,Central,Existing,Payroll,3,22168.06,0.05,3990.25,UPI,Completed,Online,0
TX011938,104207,2026-06-04,Northeast,Existing,Data Analytics,3,33853.35,0.0,6093.6,Card,Completed,Online,2
TX011939,100691,2025-04-19,Central,Existing,Invoice Pro,3,11538.07,0.05,2076.85,Bank Transfer,Completed,Online,1
TX011940,100850,2025-06-28,West,Existing,Data Analytics,5,48277.03,0.0,8689.87,UPI,Completed,Online,1
TX011941,103128,2025-06-30,East,New,Payroll,4,27996.66,0.0,5039.4,UPI,Completed,Online,1
TX011942,102529,2025-12-12,South,Existing,GST Filing,2,2779.92,0.15,500.39,Card,Completed,Referral,0
TX011943,103755,2025-02-07,North,Existing,Data Analytics,2,16390.63,0.05,2950.31,UPI,Completed,Referral,1
TX011944,101253,2026-03-22,West,Existing,Data Analytics,2,17490.6,0.0,3148.31,Bank Transfer,Completed,Online,1
TX011945,100100,2025-07-17,Central,New,Data Analytics,1,8877.77,0.05,1598.0,UPI,Completed,Online,2
TX011946,103947,2026-05-02,East,Existing,Invoice Pro,1,3768.22,0.1,678.28,UPI,Completed,Online,0
TX011947,101359,2025-07-02,Central,New,Payroll,3,19526.75,0.1,3514.82,Card,Completed,Offline,2
TX011948,102240,2025-02-11,South,Existing,Invoice Pro,2,7663.19,0.15,1379.37,Card,Completed,Offline,0
TX011949,101845,2025-10-08,South,Existing,Payroll,5,33989.24,0.05,6118.06,Bank Transfer,Completed,Offline,1
TX011950,104296,2025-09-15,South,Existing,GST Filing,5,9273.81,0.0,1669.29,Card,Completed,Online,0
TX011951,100923,2026-04-20,South,Existing,Invoice Pro,4,13883.61,0.1,2499.05,Cash,Completed,Online,2
TX011952,101709,2025-06-05,Central,New,Invoice Pro,2,8736.08,0.0,1572.49,UPI,Cancelled,Online,2
TX011953,102766,2025-02-09,South,Existing,GST Filing,4,8074.59,0.0,1453.43,UPI,Cancelled,Online,0
TX011954,100887,2025-12-25,East,Existing,Payroll,1,5662.1,0.0,1019.18,UPI,Completed,Offline,5
TX011955,100124,2025-07-03,East,Existing,GST Filing,5,8193.46,0.0,1474.82,UPI,Completed,Offline,1
TX011956,100319,2025-09-07,Central,Existing,Payroll,5,34817.34,0.0,6267.12,UPI,Completed,Referral,1
TX011957,102896,2025-08-14,East,Existing,GST Filing,5,8151.33,0.15,1467.24,UPI,Completed,Offline,2
TX011958,103680,2025-03-07,Central,Existing,GST Filing,3,4803.18,0.15,864.57,Card,Completed,Referral,1
TX011959,103265,2026-05-18,South,New,Invoice Pro,3,11283.9,0.1,2031.1,UPI,Completed,Online,0
TX011960,100395,2025-07-17,Northeast,Existing,Data Analytics,4,38882.64,0.05,6998.88,Card,Completed,Online,1
TX011961,100409,2025-05-17,South,Existing,Payroll,2,12146.07,0.1,2186.29,Card,Completed,Offline,1
TX011962,100923,2025-03-31,Central,New,Invoice Pro,3,12106.16,0.0,2179.11,Card,Completed,Online,1
TX011963,103185,2026-01-03,South,Existing,Data Analytics,2,19620.3,0.0,3531.65,UPI,Completed,Referral,2
TX011964,103201,2025-04-07,West,New,Invoice Pro,3,10913.08,0.1,1964.35,UPI,Completed,Online,0
TX011965,104374,2025-02-24,South,Existing,GST Filing,4,7316.74,0.0,1317.01,Card,Completed,Online,1
TX011966,101997,2026-02-20,Central,New,Data Analytics,3,31939.52,0.0,5749.11,Bank Transfer,Completed,Online,0
TX011967,104614,2025-02-18,North,Existing,Invoice Pro,2,8101.64,0.1,1458.3,UPI,Completed,Offline,0
TX011968,104905,2026-01-05,Central,Existing,Payroll,5,27610.59,0.1,4969.91,UPI,Completed,Offline,0
TX011969,101022,2025-02-11,South,Existing,Invoice Pro,1,3894.75,0.1,701.06,Card,Completed,Online,0
TX011970,101586,2025-05-06,West,Existing,Payroll,1,6555.38,0.05,1179.97,Card,Completed,Offline,1
TX011971,103755,2025-03-18,North,Existing,GST Filing,2,3803.83,0.0,684.69,UPI,Completed,Offline,3
TX011972,103553,2026-04-24,Northeast,Existing,Data Analytics,5,43898.35,0.1,7901.7,UPI,Completed,Offline,0
TX011973,103633,2026-05-18,Central,New,GST Filing,4,7482.69,0.05,1346.88,Card,Completed,Offline,0
TX011974,104838,2025-09-05,South,Existing,Invoice Pro,4,17510.2,0.0,3151.84,UPI,Completed,Offline,3
TX011975,101248,2026-05-22,North,Existing,Data Analytics,3,27202.29,0.05,4896.41,UPI,Completed,Referral,1
TX011976,102451,2026-01-07,East,Existing,Payroll,3,17935.91,0.0,3228.46,UPI,Completed,Online,0
TX011977,103162,2025-11-22,South,Existing,Payroll,4,21609.72,0.1,3889.75,Card,Completed,Referral,1
TX011978,101210,2025-02-08,West,Existing,Payroll,1,5789.43,0.1,1042.1,UPI,Completed,Online,2
TX011979,100828,2026-05-01,North,New,Invoice Pro,4,16281.48,0.1,2930.67,UPI,Completed,Online,3
TX011980,101909,2026-04-29,South,Existing,Data Analytics,2,19896.13,0.0,3581.3,Card,Completed,Online,1
TX011981,102359,2025-03-07,South,New,GST Filing,4,5583.46,0.05,1005.02,Card,Completed,Online,3
TX011982,104881,2026-06-12,North,New,GST Filing,2,3544.47,0.1,638.0,Card,Completed,Online,1
TX011983,104555,2025-09-06,West,Existing,Data Analytics,4,38308.48,0.0,6895.53,Card,Completed,Offline,1
TX011984,103700,2025-04-06,Northeast,Existing,Invoice Pro,5,18134.9,0.05,3264.28,Cash,Completed,Offline,2
TX011985,101178,2026-05-19,North,Existing,Data Analytics,2,19317.49,0.0,3477.15,UPI,Completed,Offline,1
TX011986,103106,2025-04-03,West,Existing,Invoice Pro,2,8168.08,0.05,1470.25,UPI,Completed,Online,1
TX011987,102857,2025-11-28,North,New,Invoice Pro,3,12770.73,0.05,2298.73,UPI,Completed,Referral,0
TX011988,103315,2026-02-28,Central,New,Data Analytics,5,44506.25,0.0,8011.12,UPI,Completed,Online,2
TX011989,104050,2025-10-10,East,Existing,Invoice Pro,3,12919.58,0.0,2325.52,Bank Transfer,Completed,Offline,0
TX011990,100623,2025-01-10,Central,Existing,Invoice Pro,4,16807.23,0.0,3025.3,Bank Transfer,Completed,Online,2
TX011991,100918,2025-07-07,South,Existing,Invoice Pro,1,3394.81,0.1,611.07,UPI,Completed,Online,1
TX011992,104054,2026-04-12,Central,Existing,GST Filing,4,7486.74,0.05,1347.61,Card,Cancelled,Online,0
TX011993,103574,2025-01-18,North,New,Invoice Pro,3,12262.64,0.0,2207.28,Bank Transfer,Completed,Online,2
TX011994,102640,2025-10-31,South,New,Payroll,5,32957.52,0.0,5932.35,Card,Completed,Offline,1
TX011995,104472,2026-05-24,West,New,GST Filing,1,1611.27,0.05,290.03,Card,Completed,Online,0
TX011996,104069,2025-03-25,South,New,GST Filing,1,1621.99,0.15,291.96,Bank Transfer,Completed,Online,0
TX011997,103614,2025-03-30,North,New,Invoice Pro,4,15758.43,0.1,2836.52,UPI,Completed,Online,1
TX011998,101779,2025-04-13,Central,New,Data Analytics,1,9625.83,0.0,1732.65,Card,Completed,Online,1
TX011999,100028,2025-04-16,North,New,Payroll,5,31445.48,0.05,5660.19,UPI,Completed,Offline,0
TX012000,104862,2026-03-23,North,Existing,GST Filing,4,7218.58,0.0,1299.34,UPI,Cancelled,Online,1
TX012001,100145,2026-06-21,South,Existing,Invoice Pro,4,17431.94,0.0,3137.75,UPI,Completed,Online,1
TX012002,102793,2025-03-23,East,Existing,GST Filing,3,5351.88,0.0,963.34,Card,Completed,Offline,0
TX012003,104425,2025-05-09,North,Existing,Data Analytics,1,7946.65,0.15,1430.4,UPI,Completed,Online,2
TX012004,102031,2025-08-07,East,Existing,GST Filing,4,7452.32,0.05,1341.42,Cash,Completed,Online,0
TX012005,100477,2026-03-07,East,Existing,Data Analytics,2,18127.73,0.0,3262.99,Card,Completed,Online,0
TX012006,102197,2025-09-29,South,Existing,GST Filing,5,-7768.37,0.0,-1398.31,Card,Refunded,Offline,1
TX012007,104437,2026-04-26,North,Existing,Data Analytics,2,15037.1,0.1,2706.68,UPI,Completed,Online,1
TX012008,104848,2025-12-02,North,Existing,GST Filing,1,1804.36,0.0,324.78,UPI,Completed,Online,0
TX012009,104858,2025-08-09,Central,Existing,Invoice Pro,4,16986.49,0.0,3057.57,Card,Completed,Referral,2
TX012010,103377,2025-03-30,Central,Existing,Data Analytics,4,38441.76,0.0,6919.52,UPI,Completed,Online,1
TX012011,100220,2026-04-11,North,Existing,Payroll,1,6312.45,0.05,1136.24,Card,Completed,Offline,0
TX012012,104142,2025-03-31,South,Existing,Data Analytics,3,25208.55,0.1,4537.54,Card,Completed,Online,2
TX012013,100973,2026-05-29,East,Existing,Payroll,4,31107.32,0.0,5599.32,Card,Completed,Online,1
TX012014,102625,2025-03-14,South,Existing,Data Analytics,1,7659.26,0.05,1378.67,Card,Completed,Referral,1
TX012015,103034,2025-11-29,North,Existing,Invoice Pro,4,15314.99,0.0,2756.7,Bank Transfer,Completed,Offline,1
TX012016,104534,2025-06-21,North,Existing,Invoice Pro,4,18588.44,0.0,3345.92,Bank Transfer,Completed,Online,1
TX012017,103051,2025-10-22,South,Existing,GST Filing,1,1616.22,0.05,290.92,Bank Transfer,Completed,Online,1
TX012018,102845,2026-01-28,West,New,Data Analytics,4,35796.72,0.0,6443.41,UPI,Completed,Online,3
TX012019,100574,2025-03-01,Northeast,New,Data Analytics,5,45844.39,0.0,8251.99,Card,Completed,Offline,1
TX012020,103976,2025-08-14,South,Existing,Invoice Pro,1,4374.4,0.0,787.39,Cash,Completed,Online,1
TX012021,103486,2026-06-13,South,Existing,Payroll,5,31513.06,0.05,5672.35,UPI,Completed,Referral,0
TX012022,104509,2026-02-02,South,Existing,Invoice Pro,2,7562.62,0.05,1361.27,Cash,Completed,Referral,4
TX012023,101220,2025-11-02,West,Existing,GST Filing,4,7394.89,0.1,1331.08,Bank Transfer,Completed,Online,0
TX012024,101583,2025-11-24,West,Existing,Invoice Pro,4,16265.41,0.05,2927.77,UPI,Completed,Online,3
TX012025,102550,2026-06-07,Central,Existing,Payroll,4,23527.58,0.0,4234.96,Bank Transfer,Completed,Offline,1
TX012026,102425,2025-03-24,North,New,Payroll,3,19070.52,0.0,3432.69,UPI,Completed,Online,3
TX012027,101065,2025-12-09,Northeast,Existing,Payroll,5,36371.48,0.0,6546.87,UPI,Completed,Online,2
TX012028,100056,2026-06-12,South,Existing,Data Analytics,3,28410.53,0.0,5113.9,Card,Completed,Referral,0
TX012029,100222,2026-05-16,East,Existing,Payroll,4,-27498.98,0.0,-4949.82,Card,Refunded,Online,2
TX012030,103829,2026-05-04,East,New,GST Filing,1,1670.35,0.05,300.66,UPI,Completed,Referral,1
TX012031,102322,2025-03-03,West,Existing,Payroll,1,6726.84,0.05,1210.83,UPI,Completed,Online,2
TX012032,100039,2025-03-10,Northeast,New,GST Filing,1,1921.49,0.05,345.87,UPI,Completed,Online,1
TX012033,102986,2026-01-18,North,Existing,Payroll,5,30149.51,0.15,5426.91,Card,Completed,Offline,0
TX012034,104783,2025-06-23,South,Existing,Invoice Pro,5,18022.75,0.1,3244.1,UPI,Completed,Offline,1
TX012035,104017,2026-01-22,East,Existing,GST Filing,1,1448.4,0.0,260.71,UPI,Completed,Offline,1
TX012036,101748,2025-10-15,South,New,GST Filing,4,7269.45,0.0,1308.5,UPI,Cancelled,Online,1
TX012037,103849,2025-02-20,West,Existing,Payroll,4,25910.9,0.05,4663.96,UPI,Completed,Online,3
TX012038,100050,2025-08-27,Northeast,Existing,GST Filing,5,6630.51,0.15,1193.49,Bank Transfer,Completed,Referral,2
TX012039,100804,2025-12-28,South,New,Payroll,2,14927.02,0.0,2686.86,Bank Transfer,Completed,Online,1
TX012040,101285,2025-02-27,South,Existing,GST Filing,2,3350.63,0.1,603.11,Bank Transfer,Completed,Online,1
TX012041,101786,2025-05-18,South,Existing,Data Analytics,3,27015.37,0.0,4862.77,UPI,Completed,Offline,0
TX012042,104743,2026-04-29,East,Existing,Data Analytics,3,22948.94,0.1,4130.81,Bank Transfer,Completed,Online,0
TX012043,104927,2025-03-11,Central,Existing,Invoice Pro,5,20791.63,0.05,3742.49,UPI,Completed,Online,0
TX012044,100083,2025-03-09,West,New,Payroll,4,25978.35,0.05,4676.1,UPI,Completed,Referral,2
TX012045,104612,2026-02-28,West,Existing,Payroll,4,26941.2,0.0,4849.42,Card,Completed,Online,1
TX012046,102820,2025-06-27,East,Existing,Payroll,1,6279.12,0.0,1130.24,Card,Completed,Online,2
TX012047,101362,2026-05-06,North,Existing,Data Analytics,2,18791.95,0.1,3382.55,UPI,Completed,Online,0
TX012048,104254,2025-12-31,Central,Existing,Payroll,5,29641.71,0.1,5335.51,UPI,Completed,Offline,1
TX012049,100974,2026-01-12,Central,Existing,Invoice Pro,5,20348.89,0.05,3662.8,Bank Transfer,Completed,Online,0
TX012050,100081,2025-03-30,Northeast,Existing,Payroll,3,16061.66,0.15,2891.1,Bank Transfer,Completed,Online,0
TX012051,103876,2026-03-11,West,Existing,GST Filing,4,-7839.98,0.0,-1411.2,Card,Refunded,Offline,2
TX012052,102514,2026-03-16,South,New,Invoice Pro,3,13123.13,0.0,2362.16,UPI,Cancelled,Online,2
TX012053,100749,2026-06-05,South,New,GST Filing,5,10060.08,0.0,1810.81,UPI,Completed,Offline,0
TX012054,102985,2025-06-03,West,Existing,Payroll,1,6478.34,0.0,1166.1,UPI,Completed,Online,2
TX012055,103594,2025-04-19,West,Existing,Payroll,3,21186.01,0.0,3813.48,Bank Transfer,Completed,Online,0
TX012056,104183,2025-11-21,North,New,GST Filing,3,4836.57,0.1,870.58,Card,Completed,Offline,1
TX012057,103189,2026-04-03,East,Existing,Invoice Pro,1,4652.23,0.0,837.4,Card,Completed,Online,0
TX012058,102088,2026-03-18,West,New,Invoice Pro,3,11103.89,0.15,1998.7,UPI,Completed,Referral,0
TX012059,102560,2026-04-26,West,New,GST Filing,4,6669.21,0.0,1200.46,Cash,Completed,Referral,0
TX012060,104129,2026-03-02,North,Existing,Payroll,1,5698.48,0.15,1025.73,Card,Completed,Online,1
TX012061,100688,2025-03-07,West,New,Payroll,1,6297.51,0.1,1133.55,Card,Completed,Referral,1
TX012062,103857,2025-12-14,South,Existing,Payroll,5,31210.96,0.0,5617.97,UPI,Completed,Offline,0
TX012063,102315,2025-11-26,South,Existing,GST Filing,5,8161.77,0.0,1469.12,Card,Completed,Online,0
TX012064,101038,2025-05-21,Central,Existing,Data Analytics,1,8278.42,0.1,1490.12,UPI,Completed,Offline,0
TX012065,103638,2025-02-23,North,Existing,Invoice Pro,1,3987.49,0.1,717.75,Card,Completed,Referral,4
TX012066,102223,2025-03-14,North,Existing,Data Analytics,5,48408.83,0.0,8713.59,UPI,Completed,Offline,2
TX012067,104168,2025-01-06,West,Existing,Payroll,1,6684.92,0.05,1203.29,Card,Completed,Online,1
TX012068,102610,2026-03-23,Central,New,Invoice Pro,4,15428.06,0.1,2777.05,UPI,Completed,Online,0
TX012069,104467,2025-05-27,Central,Existing,Data Analytics,3,29682.6,0.1,5342.87,UPI,Completed,Offline,1
TX012070,101441,2025-12-19,North,New,GST Filing,4,7533.62,0.0,1356.05,Cash,Completed,Online,1
TX012071,104079,2025-12-18,East,New,Invoice Pro,4,18706.29,0.0,3367.13,Bank Transfer,Completed,Referral,0
TX012072,100022,2025-10-22,South,New,Payroll,2,11982.76,0.05,2156.9,Bank Transfer,Completed,Offline,2
TX012073,103603,2026-01-24,Central,New,Payroll,1,6690.9,0.05,1204.36,Card,Completed,Online,1
TX012074,100696,2025-05-30,West,New,Invoice Pro,1,4188.59,0.1,753.95,UPI,Cancelled,Online,1
TX012075,103638,2026-06-12,North,New,Payroll,1,6460.32,0.05,1162.86,Card,Cancelled,Offline,1
TX012076,100247,2026-03-13,East,Existing,GST Filing,1,1791.84,0.0,322.53,UPI,Completed,Online,1
TX012077,101488,2026-05-02,South,Existing,Data Analytics,4,34407.57,0.1,6193.36,Cash,Completed,Online,2
TX012078,103223,2025-03-13,North,Existing,Invoice Pro,5,20982.19,0.05,3776.79,Cash,Completed,Online,2
TX012079,104019,2025-11-15,South,New,Data Analytics,2,17343.08,0.1,3121.75,UPI,Completed,Online,3
TX012080,101289,2026-04-07,South,New,Payroll,5,31968.33,0.1,5754.3,UPI,Completed,Referral,3
